Client Destinataire;Client Facturé;Client Porteur;Date Facture;Numéro Facture;Contrat;Badge;Identifiant 1;Identifiant 2;Identifiant 3;Ligne;Date Entrée;Heure Entrée;Société Entrée;Gare Entrée;Ferié/WE; Date Sortie;Heure Sortie; Société Sortie;Gare Sortie;Fact/Avoir;Taux TVA;Montant HT;Montant TVA;Montant TTC;Classe;Renouvellement;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;;;ATMB;BONNEVILLE OUEST;;11/03/2013;15:43;ATMB;BONNEVILLE OUEST;F;19.60;1.59;0.31;1.90;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;;;ATMB;CLUSES AVAL;;11/03/2013;16:19;ATMB;CLUSES AVAL;F;19.60;2.93;0.57;3.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;;;ATMB;SCIONZIER;;11/03/2013;16:52;ATMB;SCIONZIER;F;19.60;2.93;0.57;3.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;11/03/2013;17:18;AREA;ST MARTIN BELLEVUE A410;;11/03/2013;18:54;AREA;CHATUZANGE BARRIERE;F;19.60;29.60;5.80;35.40;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;12/03/2013;07:19;AREA;CHATUZANGE BARRIERE;;12/03/2013;08:56;AREA;ST MARTIN BELLEVUE A410;F;19.60;19.48;3.82;23.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;12/03/2013;15:53;ADELAC;St-Martin Bellevue A41N;;12/03/2013;15:57;ADELAC;LIMITE AREA/ADELAC;F;19.60;8.11;1.59;9.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;12/03/2013;15:53;AREA;LIMITE AREA/ADELAC;;12/03/2013;15:57;AREA;ANNECY NORD;F;19.60;0.92;0.18;1.10;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;12/03/2013;17:05;AREA;ANNECY CENTRE;;12/03/2013;18:36;AREA;CHATUZANGE BARRIERE;F;19.60;25.00;4.90;29.90;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;13/03/2013;07:35;AREA;CHATUZANGE BARRIERE;;13/03/2013;08:49;AREA;CHAMBERY NORD;F;19.60;20.65;4.05;24.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;13/03/2013;17:01;ATMB;BELLEGARDE;;13/03/2013;17:47;ATMB;LIMITE ATMB / APRR;F;19.60;1.51;0.29;1.80;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;13/03/2013;17:01;APRR;LIMITE APRR / ATMB;;13/03/2013;17:47;APRR;BEYNOST;F;19.60;12.54;2.46;15.00;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;13/03/2013;18:24;ASF;VIENNE;;13/03/2013;18:55;ASF;VALENCE-N;F;19.60;9.20;1.80;11.00;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;14/03/2013;07:27;AREA;CHATUZANGE BARRIERE;;14/03/2013;09:01;AREA;ANNECY NORD;F;19.60;25.50;5.00;30.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;;;ATMB;SCIONZIER;;14/03/2013;14:12;ATMB;SCIONZIER;F;19.60;2.93;0.57;3.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;14/03/2013;14:38;AREA;ST MARTIN BELLEVUE A410;;14/03/2013;14:42;AREA;ANNECY NORD;F;19.60;4.93;0.97;5.90;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;14/03/2013;15:14;AREA;ANNECY NORD;;14/03/2013;16:54;AREA;CHATUZANGE BARRIERE;F;19.60;25.50;5.00;30.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;15/03/2013;10:40;ASF;VALENCE-S;;15/03/2013;10:52;ASF;TAIN;F;19.60;1.92;0.38;2.30;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;18/03/2013;07:20;AREA;CHATUZANGE BARRIERE;;18/03/2013;09:36;AREA;ANNECY CENTRE;F;19.60;25.00;4.90;29.90;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;18/03/2013;17:13;AREA;CHAMBERY NORD;;18/03/2013;18:30;AREA;CHATUZANGE BARRIERE;F;19.60;20.65;4.05;24.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;19/03/2013;07:06;AREA;CHATUZANGE BARRIERE;;19/03/2013;08:20;AREA;CHAMBERY NORD;F;19.60;20.65;4.05;24.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;19/03/2013;08:59;AREA;CHIGNIN BARRIERE ;;19/03/2013;09:15;AREA;STE HELENE BARRIERE;F;19.60;6.77;1.33;8.10;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;19/03/2013;16:44;AREA;STE HELENE BARRIERE;;19/03/2013;17:11;AREA;CROLLES BARRIERE;F;19.60;10.45;2.05;12.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;19/03/2013;17:51;AREA;VOREPPE BARRIERE;;19/03/2013;18:19;AREA;CHATUZANGE BARRIERE;F;19.60;11.54;2.26;13.80;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;20/03/2013;07:04;AREA;CHATUZANGE BARRIERE;;20/03/2013;08:48;AREA;ST MARTIN BELLEVUE A410;F;19.60;19.48;3.82;23.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;20/03/2013;17:16;ADELAC;St-Martin Bellevue A41N;;20/03/2013;19:00;ADELAC;LIMITE AREA/ADELAC;F;19.60;8.11;1.59;9.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;20/03/2013;17:16;AREA;LIMITE AREA/ADELAC;;20/03/2013;19:00;AREA;CHATUZANGE BARRIERE;F;19.60;26.34;5.16;31.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;21/03/2013;07:05;ASF;VALENCE-S;;21/03/2013;07:35;ASF;CHANAS;F;19.60;4.93;0.97;5.90;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;;;APRR;VILLEFRANCHE-VILLE;;21/03/2013;11:23;APRR;VILLEFRANCHE-VILLE;F;19.60;2.51;0.49;3.00;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;;;APRR;VILLEFRANCHE-VILLE;;21/03/2013;11:25;APRR;VILLEFRANCHE-VILLE;F;19.60;2.51;0.49;3.00;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;21/03/2013;14:57;ASF;BPNL;;21/03/2013;14:57;ASF;RHONE INTERIEUR;F;0.00;3.10;0.00;3.10;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;21/03/2013;18:31;ASF;VIENNE;;21/03/2013;19:13;ASF;VALENCE-S;F;19.60;10.45;2.05;12.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;25/03/2013;07:27;AREA;CHATUZANGE BARRIERE;;25/03/2013;09:12;AREA;ST MARTIN BELLEVUE A410;F;19.60;19.48;3.82;23.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;25/03/2013;16:33;AREA;STE HELENE BARRIERE;;25/03/2013;16:59;AREA;CROLLES BARRIERE;F;19.60;10.45;2.05;12.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;25/03/2013;17:37;AREA;VOREPPE BARRIERE;;25/03/2013;18:04;AREA;CHATUZANGE BARRIERE;F;19.60;11.54;2.26;13.80;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;26/03/2013;07:22;AREA;CHATUZANGE BARRIERE;;26/03/2013;08:51;AREA;RUMILLY;F;19.60;23.24;4.56;27.80;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;26/03/2013;15:49;AREA;CHIGNIN BARRIERE ;;26/03/2013;16:04;AREA;CROLLES BARRIERE;F;19.60;7.11;1.39;8.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;26/03/2013;17:13;AREA;VOREPPE BARRIERE;;26/03/2013;17:40;AREA;CHATUZANGE BARRIERE;F;19.60;11.54;2.26;13.80;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;27/03/2013;07:25;AREA;CHATUZANGE BARRIERE;;27/03/2013;09:51;AREA;VINAY;F;19.60;5.60;1.10;6.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;27/03/2013;10:27;AREA;RIVES;;27/03/2013;11:06;AREA;CHAMBERY NORD;F;19.60;9.28;1.82;11.10;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;27/03/2013;11:28;AREA;CHIGNIN BARRIERE ;;27/03/2013;11:33;AREA;MONTMELIAN;F;19.60;2.09;0.41;2.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;;;ATMB;CLUSES AMONT;;27/03/2013;15:52;ATMB;CLUSES AMONT;F;19.60;2.93;0.57;3.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;;;ATMB;SCIONZIER;;27/03/2013;16:38;ATMB;SCIONZIER;F;19.60;2.93;0.57;3.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;27/03/2013;17:04;AREA;ST MARTIN BELLEVUE A410;;27/03/2013;18:41;AREA;CHATUZANGE BARRIERE;F;19.60;29.60;5.80;35.40;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;28/03/2013;06:16;ASF;TAIN;;28/03/2013;06:46;ASF;VIENNE;F;19.60;8.11;1.59;9.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;28/03/2013;07:35;APRR;BEYNOST;;28/03/2013;08:34;APRR;LIMITE APRR / ATMB;F;19.60;12.54;2.46;15.00;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;28/03/2013;07:35;ATMB;LIMITE ATMB / APRR;;28/03/2013;08:34;ATMB;ELOISE;F;19.60;3.18;0.62;3.80;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;;;AREA;CRUSEILLES A 410;;28/03/2013;16:23;AREA;CRUSEILLES A 410;F;19.60;3.43;0.67;4.10;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;28/03/2013;18:34;AREA;ANNECY CENTRE;;28/03/2013;20:19;AREA;CHATUZANGE BARRIERE;F;19.60;25.00;4.90;29.90;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;29/03/2013;07:32;AREA;CHATUZANGE BARRIERE;;29/03/2013;08:50;AREA;CHAMBERY NORD;F;19.60;20.65;4.05;24.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;29/03/2013;08:59;AREA;CHIGNIN BARRIERE ;;29/03/2013;09:04;AREA;MONTMELIAN;F;19.60;2.09;0.41;2.50;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;29/03/2013;14:59;AREA;CHAMBERY NORD;;29/03/2013;15:30;AREA;BOURGOIN;F;19.60;8.11;1.59;9.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;29/03/2013;16:10;AREA;ISLE D'ABEAU ;;29/03/2013;16:17;AREA;ST QUENTIN FAL. BARRIERE;F;19.60;3.93;0.77;4.70;2;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00019;OFE-VU-ZZZZZTLIV;;;Trajet;29/03/2013;17:19;ASF;VIENNE;;29/03/2013;17:53;ASF;VALENCE-S;F;19.60;10.45;2.05;12.50;2;;
030192868;030192868;030192868;;1303440957;DIAGON'ALPES;TOTAL BADGE P00019;;;;;;;;;;;;;;;;800.24;156.26;956.50;;;

030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;04/03/2013;09:06;AREA;ANNECY CENTRE;;04/03/2013;09:09;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;Non;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;04/03/2013;09:22;AREA;ANNECY NORD;;04/03/2013;09:27;AREA;ANNECY CENTRE;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;05/03/2013;13:45;AREA;ANNECY CENTRE;;05/03/2013;13:49;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;06/03/2013;08:14;ADELAC;LIMITE AREA/ADELAC;;06/03/2013;08:20;ADELAC;St-Martin Bellevue A41N;F;19.60;4.77;0.93;5.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;06/03/2013;08:14;AREA;ANNECY CENTRE;;06/03/2013;08:20;AREA;LIMITE AREA/ADELAC;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;06/03/2013;10:54;ADELAC;St-Martin Bellevue A41N;;06/03/2013;11:02;ADELAC;LIMITE AREA/ADELAC;F;19.60;4.77;0.93;5.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;06/03/2013;10:54;AREA;LIMITE AREA/ADELAC;;06/03/2013;11:02;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;06/03/2013;14:04;AREA;ANNECY CENTRE;;06/03/2013;14:11;AREA;ALLONZIER;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;06/03/2013;15:38;AREA;ALLONZIER;;06/03/2013;15:45;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;07/03/2013;08:53;AREA;ANNECY CENTRE;;07/03/2013;08:56;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;07/03/2013;10:09;AREA;ANNECY CENTRE;;07/03/2013;10:16;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;07/03/2013;11:51;AREA;ST MARTIN BELLEVUE A410;;07/03/2013;11:58;AREA;ANNECY CENTRE;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;07/03/2013;15:18;AREA;ANNECY CENTRE;;07/03/2013;15:24;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;;;ATMB;CLUSES AVAL;;07/03/2013;15:51;ATMB;CLUSES AVAL;F;19.60;1.59;0.31;1.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;;;ATMB;SCIONZIER;;07/03/2013;16:23;ATMB;SCIONZIER;F;19.60;1.59;0.31;1.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;07/03/2013;16:47;AREA;ST MARTIN BELLEVUE A410;;07/03/2013;16:54;AREA;ANNECY CENTRE;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;11/03/2013;10:26;AREA;ANNECY CENTRE;;11/03/2013;10:33;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;;;ATMB;BONNEVILLE OUEST;;11/03/2013;10:50;ATMB;BONNEVILLE OUEST;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;;;ATMB;BONNEVILLE OUEST;;11/03/2013;11:17;ATMB;BONNEVILLE OUEST;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;11/03/2013;11:34;AREA;ST MARTIN BELLEVUE A410;;11/03/2013;11:41;AREA;ANNECY CENTRE;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;11/03/2013;15:43;AREA;ANNECY CENTRE;;11/03/2013;15:50;AREA;ALLONZIER;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;11/03/2013;18:14;AREA;ALLONZIER;;11/03/2013;18:20;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;12/03/2013;08:48;AREA;ANNECY CENTRE;;12/03/2013;08:54;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;;;ATMB;SCIONZIER;;12/03/2013;09:18;ATMB;SCIONZIER;F;19.60;1.59;0.31;1.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;;;ATMB;SCIONZIER;;12/03/2013;09:59;ATMB;SCIONZIER;F;19.60;1.59;0.31;1.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;12/03/2013;10:23;AREA;ST MARTIN BELLEVUE A410;;12/03/2013;10:28;AREA;ANNECY NORD;F;19.60;3.51;0.69;4.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;12/03/2013;13:19;AREA;ANNECY CENTRE;;12/03/2013;13:22;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;12/03/2013;14:07;AREA;ANNECY NORD;;12/03/2013;14:11;AREA;ANNECY CENTRE;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;14/03/2013;11:56;AREA;ANNECY NORD;;14/03/2013;12:00;AREA;ANNECY CENTRE;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;14/03/2013;13:49;AREA;ANNECY CENTRE;;14/03/2013;13:56;AREA;ALLONZIER;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;14/03/2013;14:32;AREA;ALLONZIER;;14/03/2013;14:39;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;14/03/2013;15:25;AREA;ANNECY CENTRE;;14/03/2013;15:31;AREA;ALLONZIER;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;14/03/2013;16:07;AREA;ALLONZIER;;14/03/2013;16:14;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;18/03/2013;08:51;AREA;ANNECY CENTRE;;18/03/2013;08:55;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;18/03/2013;09:49;AREA;ANNECY NORD;;18/03/2013;09:54;AREA;ANNECY CENTRE;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;21/03/2013;11:59;ADELAC;LIMITE AREA/ADELAC;;21/03/2013;12:06;ADELAC;St-Martin Bellevue A41N;F;19.60;4.77;0.93;5.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;21/03/2013;11:59;AREA;ANNECY CENTRE;;21/03/2013;12:06;AREA;LIMITE AREA/ADELAC;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;21/03/2013;12:20;ATMB;VIRY;;21/03/2013;17:04;ATMB;LIMITE ATMB / APRR;F;19.60;4.93;0.97;5.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;21/03/2013;12:20;APRR;LIMITE APRR / ATMB;;21/03/2013;17:04;APRR;FLEURY-EN-BIERE;F;19.60;31.44;6.16;37.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;24/03/2013;12:05;APRR;FLEURY-EN-BIERE;WE;24/03/2013;15:49;APRR;LIMITE APRR / ATMB;F;19.60;31.44;6.16;37.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;24/03/2013;12:05;ATMB;LIMITE ATMB / APRR;WE;24/03/2013;15:49;ATMB;VIRY;F;19.60;4.93;0.97;5.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;24/03/2013;16:03;ADELAC;St-Martin Bellevue A41N;WE;24/03/2013;16:09;ADELAC;LIMITE AREA/ADELAC;F;19.60;4.77;0.93;5.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;24/03/2013;16:03;AREA;LIMITE AREA/ADELAC;WE;24/03/2013;16:09;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;26/03/2013;15:54;AREA;ANNECY CENTRE;;26/03/2013;16:01;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;;;ATMB;SCIONZIER;;26/03/2013;16:28;ATMB;SCIONZIER;F;19.60;1.59;0.31;1.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00020;STB-VP-04ZZZNCOM;;;Trajet;;;ATMB;SCIONZIER;;26/03/2013;16:49;ATMB;SCIONZIER;F;19.60;1.59;0.31;1.90;1;;
